Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
46,0.95043501186396,0.8466386554621849,0.8670212765957447
47,0.9437121012391247,0.851890756302521,0.8670212765957447
48,0.9479303981017664,0.8256302521008403,0.8670212765957447
49,0.9488531505404693,0.8392857142857143,0.8670212765957447
50,0.9454257843395729,0.842436974789916,0.8670212765957447
51,0.9537305562878987,0.8403361344537815,0.8670212765957447
52,0.9572897442657528,0.8413865546218487,0.8670212765957447
53,0.9566306353809649,0.8445378151260504,0.8670212765957447
54,0.955707882942262,0.8413865546218487,0.8670212765957447
55,0.9561033482731347,0.8413865546218487,0.8670212765957447
56,0.9596625362509886,0.8434873949579832,0.8670212765957447
57,0.9526759820722384,0.842436974789916,0.8670212765957447
58,0.9495122594252571,0.8455882352941176,0.8670212765957447
59,0.9510941207487477,0.8497899159663865,0.8670212765957447
60,0.9584761402583707,0.8539915966386554,0.8670212765957447
61,0.9636171895597153,0.8539915966386554,0.8670212765957447
62,0.9625626153440549,0.8455882352941176,0.8670212765957447
63,0.9534669127339837,0.8550420168067226,0.8670212765957447
64,0.9551805958344318,0.8466386554621849,0.8670212765957447
65,0.9578170313735829,0.8445378151260504,0.8670212765957447
66,0.9615080411283944,0.8539915966386554,0.8670212765957447
67,0.9649354073292908,0.8466386554621849,0.8670212765957447
68,0.9576852095966254,0.8476890756302521,0.8670212765957447
69,0.9549169522805168,0.8497899159663865,0.8670212765957447
70,0.9599261798049038,0.842436974789916,0.8670212765957447
71,0.9572897442657528,0.8455882352941176,0.8670212765957447
72,0.9632217242288426,0.8434873949579832,0.8670212765957447
73,0.9547851305035592,0.8392857142857143,0.8670212765957447
74,0.9521486949644081,0.8508403361344538,0.8670212765957447
75,0.9563669918270499,0.8445378151260504,0.8670212765957447
76,0.9590034273662009,0.8455882352941176,0.8670212765957447
77,0.9601898233588189,0.8560924369747899,0.8670212765957447
78,0.9621671500131822,0.8571428571428571,0.8670212765957447
79,0.9555760611653045,0.8466386554621849,0.8670212765957447
80,0.9572897442657528,0.8571428571428571,0.8670212765957447
81,0.9587397838122858,0.8581932773109243,0.8670212765957447
82,0.9617716846823096,0.8529411764705882,0.8670212765957447
83,0.9632217242288426,0.8644957983193278,0.8670212765957447
84,0.9633535460058001,0.8466386554621849,0.8670212765957447
85,0.9644081202214606,0.8644957983193278,0.8670212765957447
86,0.9683627735301872,0.8550420168067226,0.8670212765957447
87,0.9677036646453995,0.8613445378151261,0.8670212765957447
88,0.9613762193514369,0.8581932773109243,0.8670212765957447
89,0.964276298444503,0.8613445378151261,0.8670212765957447
90,0.9628262588979699,0.8697478991596639,0.8670212765957447
91,0.9673081993145267,0.8676470588235294,0.8670212765957447
92,0.9649354073292908,0.8613445378151261,0.8670212765957447
93,0.9691537041919325,0.851890756302521,0.8670212765957447
94,0.9700764566306354,0.8602941176470589,0.8670212765957447
95,0.9679673081993145,0.865546218487395,0.8670212765957447
96,0.9702082784075929,0.8602941176470589,0.8670212765957447
97,0.9600580015818613,0.8487394957983193,0.8670212765957447
98,0.9650672291062483,0.8602941176470589,0.8670212765957447
99,0.964012654890588,0.8497899159663865,0.8670212765957447
100,0.9669127339836541,0.8571428571428571,0.8670212765957447
101,0.970471921961508,0.851890756302521,0.8670212765957447
102,0.9736356446084893,0.8508403361344538,0.8670212765957447
103,0.9691537041919325,0.8529411764705882,0.8670212765957447
104,0.9667809122066966,0.8560924369747899,0.8670212765957447
105,0.966649090429739,0.8571428571428571,0.8670212765957447
106,0.9680991299762721,0.865546218487395,0.8670212765957447
107,0.9709992090693382,0.8571428571428571,0.8670212765957447
108,0.9723174268389138,0.8665966386554622,0.8670212765957447
109,0.9737674663854469,0.8676470588235294,0.8670212765957447
110,0.9724492486158713,0.8592436974789915,0.8670212765957447
111,0.969021882414975,0.8445378151260504,0.8670212765957447
112,0.9694173477458476,0.8634453781512605,0.8670212765957447
113,0.9688900606380174,0.8592436974789915,0.8670212765957447
114,0.9703401001845505,0.8613445378151261,0.8670212765957447
115,0.9696809912997627,0.8644957983193278,0.8670212765957447
116,0.9695491695228051,0.8581932773109243,0.8670212765957447
117,0.9721856050619563,0.865546218487395,0.8670212765957447
118,0.9713946744002109,0.8697478991596639,0.8670212765957447
119,0.9717901397310835,0.8634453781512605,0.8670212765957447
120,0.9729765357237016,0.8697478991596639,0.8670212765957447
121,0.972844713946744,0.8623949579831933,0.8670212765957447
122,0.9753493277089376,0.8634453781512605,0.8670212765957447
123,0.9757447930398102,0.865546218487395,0.8670212765957447
124,0.97521750593198,0.865546218487395,0.8670212765957447
125,0.9758766148167677,0.8634453781512605,0.8670212765957447
126,0.975481149485895,0.8581932773109243,0.8670212765957447
127,0.9749538623780648,0.8581932773109243,0.8670212765957447
128,0.9725810703928289,0.8550420168067226,0.8670212765957447
129,0.9740311099393619,0.8550420168067226,0.8670212765957447
130,0.9724492486158713,0.8539915966386554,0.8670212765957447
131,0.972844713946744,0.851890756302521,0.8670212765957447
132,0.972844713946744,0.8560924369747899,0.8670212765957447
133,0.9753493277089376,0.8497899159663865,0.8670212765957447
134,0.9746902188241497,0.8539915966386554,0.8670212765957447
135,0.9737674663854469,0.8529411764705882,0.8670212765957447
136,0.9749538623780648,0.8550420168067226,0.8670212765957447
137,0.9749538623780648,0.8592436974789915,0.8670212765957447
138,0.9725810703928289,0.851890756302521,0.8670212765957447
139,0.9745583970471922,0.8445378151260504,0.8670212765957447
140,0.9742947534932771,0.8592436974789915,0.8670212765957447
141,0.9760084365937253,0.851890756302521,0.8670212765957447
142,0.9756129712628526,0.8560924369747899,0.8670212765957447
143,0.9761402583706829,0.8508403361344538,0.8670212765957447
144,0.9753493277089376,0.8550420168067226,0.8670212765957447
145,0.9756129712628526,0.8539915966386554,0.8670212765957447
146,0.9723174268389138,0.8508403361344538,0.8670212765957447
147,0.9712628526232534,0.8455882352941176,0.8670212765957447
148,0.9712628526232534,0.8539915966386554,0.8670212765957447
149,0.9733720010545742,0.8623949579831933,0.8670212765957447
150,0.9740311099393619,0.8455882352941176,0.8670212765957447
151,0.9742947534932771,0.842436974789916,0.8670212765957447
152,0.9749538623780648,0.8466386554621849,0.8670212765957447
153,0.9758766148167677,0.8497899159663865,0.8670212765957447
154,0.9761402583706829,0.8508403361344538,0.8670212765957447
155,0.9766675454785131,0.8487394957983193,0.8670212765957447
156,0.9767993672554706,0.8445378151260504,0.8670212765957447
157,0.9769311890324281,0.8487394957983193,0.8670212765957447
158,0.9760084365937253,0.8508403361344538,0.8670212765957447
159,0.9757447930398102,0.8508403361344538,0.8670212765957447
160,0.9745583970471922,0.8560924369747899,0.8670212765957447
161,0.9744265752702347,0.8466386554621849,0.8670212765957447
162,0.9735038228315318,0.8476890756302521,0.8670212765957447
163,0.9735038228315318,0.8529411764705882,0.8670212765957447
164,0.9736356446084893,0.8602941176470589,0.8670212765957447
165,0.9738992881624045,0.8592436974789915,0.8670212765957447
166,0.975481149485895,0.8550420168067226,0.8670212765957447
167,0.9760084365937253,0.8539915966386554,0.8670212765957447
168,0.9765357237015555,0.8571428571428571,0.8670212765957447
169,0.9758766148167677,0.8613445378151261,0.8670212765957447
170,0.9770630108093857,0.8539915966386554,0.8670212765957447
171,0.9765357237015555,0.8529411764705882,0.8670212765957447
172,0.9771948325863432,0.8508403361344538,0.8670212765957447
